source,trial,direction_scope,direction_index,keyword_refusals,kl,attn_cov0.10,attn_cov0.25,attn_cov0.50,attn_cov0.75,attn_mass,attn_energy,attn_centroid,attn_partic,attn_A1,attn_A2,attn_A1_x8,attn_A2_x8,mlp_cov0.10,mlp_cov0.25,mlp_cov0.50,mlp_cov0.75,mlp_mass,mlp_energy,mlp_centroid,mlp_partic,mlp_A1,mlp_A2,mlp_A1_x8,mlp_A2_x8,sum_cov0.10,sum_cov0.25,sum_cov0.50,sum_cov0.75,sum_mass,sum_energy,sum_centroid,sum_partic,sum_A1,sum_A2,sum_A1_x8,sum_A2_x8,mean_cos_in_support,corrected_refusals
iter1_keyword_run,53,global,19.376469531956555,100,0.0047509102150797,22,22,22,16,18.944903472705317,11816088801.178629,37.30742150430835,21.278206551994625,2.588490528138441,118410301.68563595,1.7184170099250955,50801992.21326437,39,27,0,0,10.81215928626172,1331252298.3211482,30.146965984277195,36.5949970531446,3.0783496167103235,26169818.378653143,2.3552194180449844,13472979.618473211,39,27,22,22,29.75706275896704,20947610629.617622,34.70568670703105,27.23239538848488,5.666840144848765,233818788.8460222,4.073636427970079,102945830.30091289,0.3092983067035675,
iter1_keyword_run,54,global,41.75213960302098,99,0.0021081811282783,37,32,23,7,20.31238014890017,5735151682.463638,31.890609830602106,32.51381796874728,10.230742717930768,3530537349.2033663,8.879219909945471,2673061529.761909,24,24,24,0,12.183213933546714,3514989022.234104,35.50013005318633,23.99999999082897,7.366145037479436,2250629835.7502995,6.383886020767655,1690739481.83137,37,32,24,24,32.495594082446885,18091218911.436348,33.24388735362979,29.8587677572651,17.596887755410204,11360348127.789091,15.263105930713127,8572299700.094062,0.408603310585022,
iter1_keyword_run,55,per layer,,98,0.0033853380009531,25,25,24,18,22.19826563043668,12188600955.121778,35.84117656861616,23.71342980922674,22.198265642196343,12188600568.02492,19.525630109469,9497290831.691105,2,2,2,2,2.2735775863954397,1790868358.8092198,39.488791415447466,1.998995445876684,2.2735775863954397,1790868358.8092198,2.035204875500689,1435024893.2967832,25,25,24,18,24.47184321683212,17481967572.564552,36.18006135494295,21.069464471142663,24.471843228591784,17481967185.467697,21.56083498496969,13738871745.867302,1.0,
iter1_keyword_run,56,global,38.14275740584639,100,0.001217562588863,8,8,8,6,8.236303430746293,12669839481.77438,44.17013312109992,7.317315054559001,5.431608841867687,5156164638.15287,4.558925297358735,3567939734.846442,12,12,10,6,9.383372866165232,7931751544.829084,41.43451153852736,11.128554485614558,7.334845123485362,4494431319.991606,6.35485265104704,3349179861.230451,12,12,11,9,17.61967629691152,37184171654.14975,42.7132756341944,10.35014836695582,12.76645396535305,17202871876.07997,10.913777948405777,12304161409.295584,0.7721437811851501,
iter1_keyword_run,57,per layer,,99,0.0062575303018093,25,25,20,15,21.75315779903687,19227732616.6374,37.84279693448304,21.545949000073623,21.75315775937401,19227731696.45806,19.07640132618832,14809594183.468752,23,0,0,0,3.823609215093032,183483237.5235884,31.60013058410301,26.470823929319906,3.823609192397514,183483234.2678656,3.354770372485284,143944177.0265941,27,25,23,18,25.576767014129903,22457452401.97384,36.909546982646766,23.485099381968404,25.576766951771525,22457451353.581364,22.4311716986736,17336310606.211334,1.0,
iter1_keyword_run,58,per layer,,81,0.1205121427774429,9,9,9,7,7.524423234513417,1000391754.669188,29.00697117816709,8.90611506029158,7.524423320302202,1000391768.138006,6.607390968393011,776950349.4168174,28,28,28,28,29.5954256498072,11633318946.684872,31.542770858891107,27.49609852245477,29.595425385360286,11633318605.901106,25.93332167471819,9099553345.302317,28,28,28,28,37.11984888432061,15531663725.22807,31.028748560600697,24.493192262255587,37.11984870566249,15531663442.109112,32.5407126431112,12132220789.718569,1.0,
iter1_keyword_run,59,per layer,,96,0.0067393244244158,38,35,26,12,23.1741218321206,8105078866.908823,31.84289914883628,33.9109719809654,23.174121766010657,8105078597.89616,19.847308323674405,6294169466.415815,18,0,0,0,2.246604055682596,103812137.54254512,33.93419067522849,18.81590507234338,2.246604066521825,103812135.34863567,1.9889827725547955,82116769.9665578,38,35,26,17,25.4207258878032,9668200254.078735,32.02772093738566,32.96733507017664,25.420725832532483,9668199944.589651,21.836291096229203,7531266655.006229,1.0,
iter1_keyword_run,60,per layer,,80,0.0273368339985609,36,36,36,36,42.07461355608764,22009001086.137127,30.689156182341453,35.24855846769826,42.074613441869886,22009000364.03055,35.927629421290874,17051623296.2042,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36,36,36,36,42.07461355608764,22009001086.137127,30.689156182341453,35.24855846769826,42.074613441869886,22009000364.03055,35.927629421290874,17051623296.2042,1.0,
iter1_keyword_run,61,per layer,,93,0.0125266285613179,33,33,33,25,30.2528263682607,15038894648.62234,32.70558964748252,31.537174482965984,30.25282628500548,15038894132.909763,26.31887073820256,11666661671.188494,0,0,0,0,1.7977580017763604,53166235.80182913,33.02386560792056,28.999763844630355,1.7977579907385903,53166233.90314119,1.5687207801650789,41076809.51226834,33,33,33,27,32.050584370037065,16872169161.118765,32.723442150514735,31.508121116947606,32.05058427574406,16872168581.051622,27.88759151836764,13086129194.187178,1.0,
iter1_keyword_run,62,per layer,,83,0.1378389447927475,22,22,22,22,28.150056931095257,24842354594.263138,36.96688051252975,21.8770292877912,28.15005691733332,24842353618.634323,24.728185560166004,19185703923.062176,37,34,26,18,26.362296319362496,5575060594.171245,29.47591004327557,30.34426801217058,26.362296259836647,5575060561.992095,22.737416644396014,4363222203.820512,37,35,31,27,54.51235325045776,50607318321.31585,33.34423038912099,28.712697114516985,54.51235317716997,50607316804.54238,47.465602204562025,39302472621.19998,1.0,
iter1_keyword_run,63,per layer,,87,0.0133337536826729,32,32,32,32,32.50362275124142,13416356678.457478,31.554903313976048,31.698621822192987,32.503622653534435,13416356275.481571,28.27360340131849,10398575847.21626,17,11,0,0,4.933196309329522,1410236536.9407556,39.82606322596338,16.6781863907308,4.933196285135333,1410236458.8413248,4.336750133530423,1090368755.8920014,32,32,32,32,37.43681906057095,22940186783.329742,32.64482645850584,31.314021861596373,37.43681893866976,22940185934.765766,32.61035353484891,17772800830.929527,1.0,
iter1_keyword_run,64,per layer,,72,0.2486730068922042,32,32,32,30,32.064401570834846,9874054523.311531,29.486840960475703,31.210593069670665,32.064401389430955,9874054251.46226,27.709402322913668,7712625393.395038,32,32,32,28,30.50237854482337,13875434995.503254,32.42879957853528,31.154967664580127,30.502378468804924,13875434571.534792,26.586999319207223,10770262294.936054,34,34,34,33,62.56678011565822,45506983672.72426,30.92109625162821,32.100134895338684,62.56677985823588,45506982296.39102,54.29640164212089,35490316481.17813,1.0,
iter1_keyword_run,65,per layer,,94,0.0043628057464957,29,29,29,26,29.53604696561,15981923609.784138,33.90083416026806,28.07534382391527,29.53604686589466,15981923109.020197,25.86369538566167,12420252499.955044,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29,29,29,26,29.53604696561,15981923609.784138,33.90083416026806,28.07534382391527,29.53604686589466,15981923109.020197,25.86369538566167,12420252499.955044,1.0,
iter1_keyword_run,66,global,33.91590960522286,100,0.0049004186876118,37,37,37,37,47.36017480044523,25974915194.12889,30.0004143571233,36.53412148930621,22.539791155194287,9740639756.633316,19.718465009796915,7163672686.054216,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,37,37,37,37,47.36017480044523,25974915194.12889,30.0004143571233,36.53412148930621,22.539791155194287,9740639756.633316,19.718465009796915,7163672686.054216,0.4446412622928619,
iter1_keyword_run,67,per layer,,81,0.0100735425949096,29,29,29,29,34.776764064104455,19957268817.69512,33.072826031995184,28.993809662638093,34.77676385746668,19957268113.19541,30.3543099505235,15427608063.950377,10,6,0,0,2.694431702428913,942674026.044954,43.07204704034555,9.803640072534066,2.6944316743733188,942673978.7429136,2.339992222752047,716756922.0149317,29,29,29,29,37.47119576653337,28413274413.02708,33.79183746286485,28.69348206460413,37.47119553184,28413273268.57032,32.694302173275545,21892630194.142197,1.0,
iter1_keyword_run,68,per layer,,81,0.0241351723670959,32,32,32,32,39.50053085911776,21647832937.55112,31.65957225418948,31.986163693294458,39.50053071545702,21647832172.60875,34.303795127553826,16722282399.870354,6,0,0,0,1.0887513404803597,193095881.14916807,43.84267164189999,8.099702778112766,1.0887513312325674,193095872.1837177,0.940108584151826,146110387.15103328,32,32,32,32,40.58928219959813,25213498122.281406,31.98636704017134,31.900683691082488,40.589282046689576,25213497171.226746,35.243903711705656,19438533911.297543,1.0,
iter1_keyword_run,69,global,20.60375605382504,100,0.0013725593453273,13,13,11,5,8.83430455216307,6706575952.631174,41.48147814320984,12.22937398576524,1.0704793359702265,82631224.06738725,0.7044843042833104,37076138.49540561,17,17,17,17,19.318926355851445,19394069576.42772,39.57278168809653,16.75793987724505,2.717412497125384,269527733.3242446,1.7793850202525308,118607147.95161895,17,17,17,17,28.153230908014518,48095051323.539566,40.17171847930173,15.825676257495775,3.78789183309561,623773653.2538004,2.483869324535841,276715910.6432806,0.1461498439311981,
iter1_keyword_run,70,per layer,,79,0.1718268394470214,29,29,29,28,29.220354544950656,10088812059.781387,30.9211992696934,28.33594635095139,29.22035429075205,10088811784.165154,25.55662823634825,7889733408.078511,30,30,30,29,28.458525859669532,12789344597.63098,32.94243239348135,29.622851760774623,28.458525696498327,12789344196.667004,24.85326138214431,9920255880.856855,31,31,31,31,57.67888040462019,43943322644.27762,31.91846750233289,29.613180096803863,57.67887998725037,43943321298.49986,50.40988961849256,34281665286.271843,1.0,
iter1_keyword_run,71,per layer,,79,0.2569824159145355,38,38,38,33,36.00987258237735,12244723739.178402,29.20544637178759,37.01011645468704,36.00987245072007,12244723395.102032,30.265735734080728,9499042767.272974,32,32,32,27,30.318980263580983,11916433238.556782,31.870088480293948,31.067739559164632,30.31898019000023,11916432921.807648,26.42587179240765,9263494281.693548,38,38,38,33,66.32885284595832,48297613911.51743,30.423456755367354,34.90570122708376,66.3288526407203,48297612590.26258,56.69160752648838,37507842874.07556,1.0,
iter1_keyword_run,72,per layer,,78,0.2857322096824646,28,28,28,28,31.924303427976668,19217512435.825382,33.981814640554795,27.799254198192692,31.924303374668774,19217511772.46474,27.92583135470884,14887549516.69915,41,41,41,31,34.76838930800507,9612588464.524538,27.635290676199396,40.18645126588475,34.76838913431668,9612588182.390594,28.204511419345614,7448004379.746502,41,41,41,33,66.69269273598174,55745740953.07796,30.67323004315641,35.733130539908124,66.69269250898546,55745739149.87036,56.130342774054455,43201433553.03578,1.0,
iter1_keyword_run,73,per layer,,80,0.0327486619353294,42,42,42,39,46.97471650218435,18093761197.513,27.82436387283136,40.38937324878892,46.97471625364708,18093760691.813385,38.15084881793378,14036341291.618914,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,42,42,42,39,46.97471650218435,18093761197.513,27.82436387283136,40.38937324878892,46.97471625364708,18093760691.813385,38.15084881793378,14036341291.618914,1.0,
iter1_keyword_run,74,global,39.33933268959045,100,0.0043914592824876,24,24,24,24,27.622861770700915,19896249280.36176,36.03953370658564,23.680535391809784,18.292445367258864,12020623500.008629,16.043198092593713,9185636663.07064,39,33,12,0,15.798788635647847,2138986193.353115,29.294362644809286,34.83362565325748,7.303697398578123,1186678147.8032656,6.42289632935839,918867113.0648124,39,34,24,24,43.42165040634877,34501079806.95105,33.58533100081488,28.94572572093818,25.596142765836987,20590436636.98606,22.466094421952103,15786450322.413078,0.4200547039508819,
iter1_keyword_run,75,per layer,,83,0.1050312519073486,17,17,17,17,16.42153026364089,3656023031.016288,30.951410616714927,16.75328469453728,16.421530394685774,3656023127.054186,14.457377690214845,2878551204.1074457,31,31,31,25,32.47060949225027,20746244570.338043,33.933578423989935,29.094043263872425,32.47060934630931,20746243827.568203,28.388632937584635,16104986340.337055,31,31,31,25,48.89213975589116,33875397579.658447,32.93194995890478,26.891448145677707,48.89213974099508,33875397170.267075,42.84601062779948,26460833649.53955,1.0,
iter1_keyword_run,76,per layer,,81,0.0097420727834105,29,29,29,29,35.53967497343525,20039317837.180367,32.99610605609179,28.93739102254628,35.53967478043859,20039317172.31566,31.038574631675584,15514077854.837185,7,7,5,3,4.645579294839333,4662004587.555905,44.47183959215638,6.555025174015757,4.645579249111316,4662004374.821118,3.991455820526382,3515629737.602168,29,29,29,29,40.185254268274576,39283247068.164734,34.3227476583156,27.94536208037865,40.1852540295499,39283245380.68693,35.03003045220197,30091934944.11049,1.0,
iter1_keyword_run,77,per layer,,80,0.0438216589391231,35,35,35,35,45.481869684587366,22759843728.5707,30.04803655849421,34.9443988553508,45.48186953715336,22759842967.52539,38.83392864174746,17592137438.334156,10,10,10,7,9.18908092545628,10475880063.970833,42.67926227821033,9.602373586288568,9.189080742422885,10475879312.144672,8.036803855763658,8073413046.98188,35,35,35,35,54.67095061004364,59634577321.239136,32.171090100293306,32.748802739905365,54.670950279576246,59634574159.26372,46.87073249751113,46005939638.87695,1.0,
iter1_keyword_run,78,per layer,,97,0.0030890472698956,17,17,17,17,22.35847203151117,11285448468.442486,34.00256130480463,16.9664180199504,22.358472128725374,11285448476.926422,19.81843978952141,8943902767.586231,12,12,9,1,6.933537408496033,4843386364.315782,42.12825379983219,11.39022946737348,6.933537306961348,4843386062.992636,6.0640429525915165,3722799294.388704,22,22,22,18,29.2920094400072,22555370689.73456,35.925945666659295,20.07181318991424,29.29200943568672,22555370239.309937,25.882482742112927,17784591134.81113,1.0,
iter1_keyword_run,79,per layer,,75,0.1952795535326004,33,33,33,33,43.55305741306598,24665539662.793552,31.278031152700063,32.91131704991292,43.55305727159637,24665538832.797157,37.705962066419104,19075325364.02529,38,33,20,4,18.901206797250083,4067061344.3618784,30.923967150420548,33.11406311463635,18.901206759273,4067061257.362975,16.248423020280946,3171940946.2762127,38,33,33,33,62.45426421031606,48401409617.45029,31.17087694936159,33.40907243585115,62.454264030869375,48401408147.331245,53.95438508670004,37526174954.280136,1.0,
iter1_keyword_run,80,per layer,,77,0.2125218510627746,41,41,41,41,50.66807014725843,22905085811.860104,27.98891492549459,40.40312274954387,50.66806989927856,22905085082.884544,41.06412392291215,17734172020.15608,38,33,25,14,22.79886121075601,8582380934.194462,32.52968676734064,32.40904073521172,22.79886115272349,8582380648.612013,19.6519052111053,6669319726.582865,41,41,41,41,73.46693135801445,59395087438.055466,29.39804451752108,38.79451675018285,73.46693105200205,59395085513.0651,60.71602913401745,46054024367.21815,1.0,
iter1_keyword_run,81,per layer,,84,0.0508686751127243,33,33,33,33,38.87728059329351,18369557946.301643,31.30872757852861,32.33106484118056,38.87728049126503,18369557432.327618,33.7433105500388,14259466060.920456,29,23,11,0,12.18482120514092,2143087210.846769,33.02741660341945,25.22841021565384,12.18482120490081,2143087188.9371371,10.710330051898715,1682726110.4139376,33,33,33,33,51.06210179843443,32607623571.11184,31.71885402726353,31.192687272334023,51.06210169616583,32607622798.33605,44.45364060193752,25394748607.65417,1.0,
iter1_keyword_run,82,per layer,,77,0.0576633214950561,30,30,27,19,26.593550067333187,6815213916.763432,30.319103930270057,27.168274975434144,26.59354997942635,6815213861.430715,23.25237011734504,5346483912.74053,29,25,19,11,18.611803755356824,4229625800.615866,31.863947342674603,23.92634080015616,18.61180374827264,4229625814.628487,16.36609116880716,3329985420.5278826,31,30,29,27,45.205353822690014,21620598969.53452,30.955141921194866,26.08275686269582,45.20535372769899,21620598904.204323,39.61846128615221,16994216469.756464,1.0,
iter1_keyword_run,83,per layer,,75,0.1178911998867988,24,24,20,16,21.89532739625941,4385840560.079081,29.535887872090715,21.12860293729257,21.895327395075597,4385840644.353237,19.179630097447102,3440840372.2610087,30,26,18,11,18.316943391300057,2343994008.261733,28.41866585396195,24.40284640294721,18.31694336148645,2343994042.051484,15.914103377298318,1832315559.103335,30,26,24,23,40.21227078755948,13038701428.506378,29.026986184601096,22.717970328126093,40.21227075656205,13038701660.06988,35.09373347474542,10214631636.666096,1.0,
iter1_keyword_run,84,per layer,,82,0.1068965643644332,18,16,13,10,14.575241904575332,2835504428.9928417,30.404813188853726,14.744017794956468,14.575242040896176,2835504512.444688,12.831507023959862,2224324610.774597,32,29,20,10,19.11007751424558,2481342362.8747168,28.34761073220694,27.360557536472697,19.110077453091527,2481342369.78839,16.520936252434957,1942639673.2757664,32,29,21,17,33.68531941882092,9899878595.057585,29.237738062736582,21.88563773976888,33.685319493987706,9899878808.203648,29.352443276394816,7757449961.253808,1.0,
iter1_keyword_run,85,per layer,,81,0.0239425580948591,39,39,36,28,37.24489112623415,11234820297.214691,28.91097746741821,35.47008255693611,37.2448909827025,11234820084.041084,31.403418265787607,8751093013.725294,20,17,10,4,10.07335971602202,2234619615.45992,34.51590368881371,17.111067804742966,10.073359788646895,2234619634.176424,8.93658449060413,1770337974.2542791,39,39,36,29,47.31825084225618,22173032204.99171,30.10418383081701,32.539188027173296,47.3182507713494,22173031963.631943,40.34000275639174,17400941093.555115,1.0,
iter1_keyword_run,86,per layer,,79,0.2163981199264526,33,33,30,21,29.008434159144397,8975493589.726295,31.09222554089791,30.189309052893154,29.008434105399047,8975493449.42601,25.27060024589321,7010784703.028231,38,35,28,18,27.94999466693248,7148185023.611617,29.960809732752377,32.444208714262416,27.949994601333287,7148184926.885729,23.97845347813851,5586161676.401882,38,35,33,33,56.95842882607687,32131546872.76526,30.53702999819233,31.37943019108105,56.958428706732334,32131546402.376823,49.249053724031725,25104148669.63522,1.0,
iter1_keyword_run,87,per layer,,92,0.037787064909935,17,17,16,10,13.46440597084834,3497248663.438523,33.12101611695254,16.183291240802628,13.464406131730328,3497248721.7691164,11.92673812645089,2769677923.4836874,20,20,15,10,15.09667646677748,2092245198.6705816,28.68606193452793,17.310884775057843,15.096676498040466,2092245244.378559,13.20540902355087,1629792062.6688392,23,23,20,15,28.56108243762582,9863058833.475063,30.776809850146517,18.567108666111487,28.561082629770794,9863059068.172695,25.13214715000176,7755472444.136204,1.0,
iter1_keyword_run,88,per layer,,100,0.0022028470411896,20,20,20,19,19.818150946128423,14216578575.74899,37.90203500431403,19.56526334991456,19.81815096887948,14216578035.77644,17.4647741838617,11051192241.65316,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20,20,20,19,19.818150946128423,14216578575.74899,37.90203500431403,19.56526334991456,19.81815096887948,14216578035.77644,17.4647741838617,11051192241.65316,1.0,
iter1_keyword_run,89,global,25.2069849596465,78,0.018060689792037,37,37,36,31,38.06735428312098,15472666534.0933,30.402310448707286,34.39440494877015,16.027636039238924,1668061338.9930272,12.590781506870258,928798229.2231132,20,17,13,9,14.37315028017848,2501152915.472268,30.218269997672927,15.942932397336222,8.005824308055889,640764819.3661039,6.362713300808618,392508062.6380981,37,37,36,31,52.440504563299456,25843897804.46452,30.35186774068269,29.70901486561957,24.033460347294813,4066326955.2658806,18.95349480767888,2384325184.46138,0.3892475962638855,
iter1_keyword_run,90,global,23.08194440125257,93,0.0076486482284963,39,39,39,35,43.01435468441501,19405926693.50773,29.64079138684032,37.2447615371208,15.329616840974518,1053324597.1260054,12.24728618889286,594808549.3365915,10,10,10,7,9.2771577291566,1359829341.1109056,28.56175778268204,9.32706914811738,4.617721373292538,283923791.5478842,3.649627303123173,174495022.79136872,39,39,39,35,52.29151241357161,24393544328.46886,29.44935754836831,32.89884148027235,19.947338214267056,2053105549.540671,15.896913492016033,1207577430.1464913,0.346458226442337,
iter1_keyword_run,91,global,29.152988454004475,94,0.0283290408551692,33,32,28,22,29.614658640072378,13572993593.140556,32.9928905294482,29.1033013284844,15.620055477892048,3112796196.2841907,12.88746336663854,2026231272.231588,29,24,17,9,16.470668051313808,2852324635.0540304,30.930838346640996,23.59452006887085,9.96361068788129,1154120226.1545312,8.372597962214048,810249646.1072686,33,32,30,27,46.085326691386186,27360412921.779957,32.255923267939075,27.790648131592565,25.583666165773337,7787437427.41329,21.260061328852583,5241414074.125055,0.4679939746856689,
iter1_keyword_run,92,global,23.537044728312768,98,0.0068161957897245,31,31,31,23,30.90474886534972,8911703136.177946,29.975447557395096,28.57294903672819,13.651957043833814,918332192.3167652,10.975992744256503,555793149.2500157,17,17,13,9,13.806465356800956,3865063621.011755,33.070976588864305,14.28561863272828,4.9335439559252485,384723999.2520614,3.7888601606875705,220914467.42949504,31,31,31,23,44.71121422215067,22394096591.595467,30.931322164637987,24.719100089775957,18.585500999759063,2335354628.062576,14.764852904944076,1380837481.1653256,0.4156509041786194,
iter1_keyword_run,93,per layer,,74,0.0587288625538349,31,31,31,24,29.919915537105854,7235989335.6071005,28.953743183771486,29.345931115334317,29.919915391832035,7235989199.809576,25.8900322060723,5678719910.915609,22,19,15,10,15.246158951203782,2754762310.662978,30.715433152989885,18.171361663114126,15.24615905722272,2754762386.079222,13.4162874918504,2166738614.3514123,31,31,31,26,45.16607448830963,17579271069.13638,29.548415304333947,26.11520595701894,45.166074449054754,17579271164.428093,39.306319697922696,13815174771.272371,1.0,
iter1_keyword_run,94,per layer,,80,0.0351472608745098,37,37,37,37,37.76295305635488,13722625029.73967,29.373978569052664,36.38001796427479,37.76295295086916,13722624630.024908,31.91005303919933,10637117708.691648,18,16,12,8,12.642571577143755,3038544832.1293297,32.615853639773675,14.165020503976718,12.642571744737117,3038544933.87212,11.19977246252422,2403068905.971112,37,37,37,37,50.40552463349864,24949658708.968285,30.187096534270907,31.810363496245877,50.40552469560628,24949658610.155937,43.10982550172354,19512702617.321487,1.0,
iter1_keyword_run,95,per layer,,92,0.0099627701565623,18,18,18,15,18.228312143279325,2956126130.879554,28.44840530015109,17.20936522153429,18.22831220518328,2956126203.283186,15.930783756968149,2304272850.22458,3,3,2,2,2.5141821412123844,387377628.6314349,29.83538454867228,2.583946163410873,2.5141821412123844,387377628.6314349,2.218993814311665,301949299.7058765,18,18,18,15,20.74249428449171,4393635999.015723,28.616520012347078,15.298642782926729,20.742494346395663,4393636071.419355,18.149777571279813,3423096759.8672266,1.0,
iter1_keyword_run,96,global,26.06958022133516,69,0.0242503006011247,34,34,34,34,35.51247100708673,10950822521.908302,28.4824943899552,33.472795008449296,15.830567734262612,1607674748.5067196,12.756248418660077,962986493.1981714,35,31,22,12,21.07780144100456,4170106149.06124,30.361627851579268,29.97219048832573,10.181004740529216,777162106.3764976,8.14635221300589,475351329.6746826,36,35,34,34,56.59027244809128,27996950581.865498,29.18240270055029,32.83975325711739,26.01157247479183,4579787084.089917,20.902600631665965,2772147054.848993,0.3989007472991943,
iter1_keyword_run,97,global,27.84245331632765,90,0.0142111470922827,26,26,26,26,28.542388944622136,7675988785.871537,29.463067564833207,25.747278637899463,15.236604060824387,2076045234.1142097,12.458983647349294,1334107679.3926394,34,22,4,0,11.16043138580848,1146037491.8067715,30.26094994762953,30.04488753937688,5.805528413729206,310236830.43062365,4.725371765931845,199805229.42393005,34,26,26,26,39.70282033043061,14113315168.147331,29.687351671429003,27.286350776424342,21.0421324745536,3941789009.021711,17.18435541328114,2543314123.7926297,0.4257000684738159,
iter1_keyword_run,98,global,23.630500204028188,79,0.0806011855602264,35,35,35,35,41.99371190566211,19136872175.49147,30.14179281359991,34.7924999158022,16.46767630684915,1207807174.5366333,13.245925550809575,710604958.3283958,40,38,30,22,33.33614567015193,7669515995.845111,28.40090342007342,33.08293983210253,14.266936371882863,890442128.9640453,11.588593840427986,551012278.7312908,40,38,35,35,75.32985757581405,49473193508.1844,29.37138723623884,34.81713345289596,30.734612678732013,4090504553.153084,24.834519391237563,2469075189.9473524,0.3471865057945251,
iter1_keyword_run,99,global,29.864126061076785,90,0.0230807419866323,35,35,35,25,30.74971701679084,9018491158.466898,30.046092764896727,33.403420829396005,15.435848273048643,2567366964.909753,13.068008848493402,1788022961.1028948,32,30,26,22,28.75868672970261,16385940318.658564,34.24242944611618,27.777229745474,15.407956945603438,3691047527.7333736,12.866183941286955,2452458723.0583715,35,35,35,32,59.50840374649344,49251096139.35401,32.07406065564462,31.774168587458224,30.843805218652086,12238027974.362185,25.93419278978036,8303780150.224915,0.4522165358066559,
iter1_keyword_run,100,per layer,,83,0.0070229955017566,26,26,26,26,33.17016880096649,21809890745.061512,33.49890093990553,25.9867043769739,33.17016866131929,21809890011.98793,29.118186941541097,16874698976.501968,9,8,5,0,4.3887653358295005,3163806667.150179,43.74065311561528,8.222272934694336,4.388765285567104,3163806509.024521,3.797735349363278,2398968366.925135,27,27,27,26,37.558934136796,38671280424.47421,34.69565074018476,26.031149943239654,37.5589339468864,38671278789.18088,32.915922290904376,29724777702.067844,1.0,
iter1_keyword_run,101,global,28.04275969616159,77,0.0268982499837875,36,36,36,36,34.77199986465027,11749378763.066551,28.53699230106586,35.78320425056719,15.149840090018149,2017498158.113998,12.346199483301348,1215909894.9552088,40,36,28,16,26.39363122714252,6903179598.697006,30.02941623473428,34.46590604668327,12.4844664491393,1478865239.0980706,10.134616884491171,919631580.2611188,40,37,36,36,61.16563109179278,36386786661.98797,29.18098936668416,35.90478032696902,27.634306539157443,6914637597.146242,22.48081636779252,4231843294.336505,0.3660841584205627,
iter1_keyword_run,102,global,21.23315980153261,91,0.030069675296545,39,39,39,39,40.8933116606771,14566626210.79312,28.240512220710237,38.72259991260277,14.015344171585584,554312028.0620086,11.020318023352246,295036066.10196364,39,33,19,0,18.550352014626466,4202215121.417082,30.97406488506655,34.33077260477006,6.000059156714471,145862724.98635697,4.583079055739892,72962202.6957793,39,39,39,39,59.44366367530356,34308430492.55999,29.09356132702561,38.00905125165715,20.015403328300053,1259675636.160365,15.603397079092138,656192591.9929388,0.3296186327934265,
iter1_keyword_run,103,global,34.18426855119972,92,0.0174756459891796,46,46,46,46,54.4961133689186,19252333799.419296,25.381364398592403,45.187485709796455,21.08101914867975,7592655649.344662,18.63028046669057,5632732413.761351,40,37,28,17,26.804088050446765,5475067398.596892,28.78276811302728,34.264282937262884,13.098608531120728,2587907186.284667,11.554681812727347,1978293003.3806455,46,46,46,46,81.30020141936537,44590935548.04594,26.50278258778661,42.60245899350709,34.179627679800475,18830542839.974644,30.184962279417928,14136028739.283464,0.3599109649658203,
iter1_keyword_run,104,per layer,,99,0.0018798601813614,12,12,12,12,14.423668303715186,4669443755.659241,32.5187873557105,11.946972723792223,14.423668463696057,4669443892.565451,12.770353731071296,3681828980.52955,13,10,0,0,4.018418560223286,1291836707.1740437,41.22462283575902,12.427167393620804,4.018418522386259,1291836632.4507432,3.532710690946037,1002796141.575858,21,20,12,12,18.44208686393847,6916160534.278173,34.4157359566676,16.213609947160645,18.44208698608232,6916160633.631223,16.303064422017332,5440541062.718517,1.0,
iter1_keyword_run,105,global,29.882954870338253,85,0.0330701284110546,26,26,26,25,24.052728629495164,4586114875.821051,28.468022441911103,25.654255972302348,13.068994843028772,1806859558.870904,11.17713829387884,1307930510.587731,40,37,25,15,25.021450192338087,4439232549.073705,28.375814827765637,34.38596271790718,12.408778353663228,1551836531.1002607,10.595461964842864,1112058912.2717917,40,37,26,26,49.07417882183325,16709429022.452488,28.421008548248786,30.407606334301367,25.477773196692,6548405368.322556,21.77260025872171,4742301448.907038,0.3808223307132721,
iter1_keyword_run,106,global,25.429179405880205,74,0.0206909012049436,29,29,28,19,25.50215343039442,5337786963.142498,29.13114066379465,27.033679461848944,12.947488290535128,1071810211.0824862,10.35981180245227,652407029.1404022,36,30,19,9,19.22145547727805,3048934217.385199,29.668766410588923,29.532809527273013,9.40958695087901,579586407.8599832,7.498248833747573,350195630.7420275,36,30,29,28,44.72360890767247,16039204733.064045,29.36220317435318,28.240378364428217,22.357075241414137,3211913482.935101,17.858060636199845,1952205406.6162465,0.3909529149532318,
