source,cell_id,language,role,arm_kind,n,invalid_share,empty_share,truncation_share,hit_cap_share,rep3_max_frac_mean,rep3_max_frac_p95,distinct3_mean,glotlid_line_consistency,glotlid_all_lines_target_share,stored_lang_ok_mean,glotlid_provenance
exp11,F_dose2.0,sl,harmful,ladder,170,0.0,0.0,0.8235294117647058,0.9470588235294117,0.019394642213762265,0.03188571428571428,0.9772860898171435,0.9067659954424659,0.6,0.9941176470588236,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp11,F_dose3.0,en,benign,ladder,60,0.0,0.0,0.6,0.85,0.010277227722495301,0.01754210104250199,0.9953321529535573,0.7771759259259258,0.16666666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp11,F_dose3.0,en,harmful,ladder,170,0.0,0.0,0.7647058823529411,1.0,0.008209265804527296,0.012747484582927618,0.9959980362643729,0.7435107376283847,0.08235294117647059,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp11,F_dose3.0,sl,benign,ladder,60,0.0,0.0,0.6166666666666667,0.7166666666666667,0.0398168895186122,0.1482142857142854,0.9712555933813448,0.9057972582972582,0.65,0.9833333333333333,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp11,F_dose3.0,sl,harmful,ladder,170,0.0,0.0,0.8411764705882353,0.9823529411764705,0.016030643962985845,0.035258500232883086,0.975862671890072,0.9017161270102447,0.5588235294117647,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q0_w0.75,en,harmful,ladder,24,0.0,0.0,0.7083333333333334,1.0,0.015184350400848208,0.02972704714640195,0.997972853869205,0.923611111111111,0.7916666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q0_w1.0,en,harmful,ladder,24,0.0,0.0,0.625,1.0,0.014723762766208888,0.016242118537200503,0.9986559139784946,0.8958333333333334,0.6666666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q0_w1.25,en,harmful,ladder,24,0.0,0.0,0.75,1.0,0.014598975803941825,0.015588942307692307,0.9993055555555556,0.9201388888888888,0.75,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q0_w1.5,en,harmful,ladder,24,0.0,0.0,0.7083333333333334,1.0,0.015849387343054473,0.028585049580472918,0.99741110804247,0.8993055555555555,0.6666666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q1_w0.75,en,harmful,ladder,24,0.0,0.0,0.875,1.0,0.014777391332280935,0.01749848759830611,1.0,0.9305555555555555,0.8333333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q1_w1.0,en,harmful,ladder,24,0.0,0.0,0.8333333333333334,1.0,0.01538779130222046,0.01749848759830611,1.0,0.9097222222222222,0.8333333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q1_w1.25,en,harmful,ladder,24,0.0,0.0,0.8333333333333334,1.0,0.015612673547012233,0.018040752351097176,1.0,0.8368055555555555,0.6666666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q1_w1.5,en,harmful,ladder,24,0.0,0.0,0.7916666666666666,1.0,0.015425321474495402,0.018040752351097176,1.0,0.9097222222222222,0.7916666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q2_w0.75,en,harmful,ladder,24,0.0,0.0,0.75,1.0,0.015933190245158282,0.026165889407061955,0.9966862844861416,0.9513888888888888,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q2_w1.0,en,harmful,ladder,24,0.0,0.0,0.8333333333333334,1.0,0.016123053314558614,0.02728767123287671,0.997716037472935,0.923611111111111,0.8333333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q2_w1.25,en,harmful,ladder,24,0.0,0.0,0.9583333333333334,1.0,0.01525191745795188,0.01849675224249922,0.9988888888888888,0.9069444444444444,0.7916666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q2_w1.5,en,harmful,ladder,24,0.0,0.0,0.8333333333333334,1.0,0.015348067737543018,0.017256030701754382,0.9993489583333334,0.8861111111111111,0.7083333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q3_w0.75,en,harmful,ladder,24,0.0,0.0,0.7083333333333334,1.0,0.016229195553452185,0.028637681159420284,0.996969067528302,0.9791666666666666,0.9583333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q3_w1.0,en,harmful,ladder,24,0.0,0.0,0.7916666666666666,1.0,0.016306292122317236,0.028637681159420284,0.996969067528302,0.9722222222222222,0.9583333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q3_w1.25,en,harmful,ladder,24,0.0,0.0,0.875,1.0,0.01622331732164574,0.028637681159420284,0.996969067528302,0.9479166666666666,0.875,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:cal_W1_q3_w1.5,en,harmful,ladder,24,0.0,0.0,0.8333333333333334,1.0,0.0156626623504505,0.02666666666666667,0.9975448028673836,0.9618055555555555,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_TR_W0,sl,harmful,no_op,60,0.0,0.0,0.9333333333333333,0.9833333333333333,0.02563518979349116,0.04269825918762088,0.9922658291556469,0.9833333333333333,0.95,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_TR_W2,sl,harmful,strided,60,0.0,0.0,0.8666666666666667,0.9833333333333333,0.024672984147228284,0.042599444958371875,0.9964922629878533,0.9805555555555555,0.95,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,de,benign,no_op,60,0.08333333333333333,0.0,0.8333333333333334,1.0,0.020572613235040817,0.03451300665456745,0.9984476737486593,0.6030555555555555,0.18333333333333332,0.9166666666666666,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,de,harmful,no_op,60,0.016666666666666666,0.0,1.0,1.0,0.02137414847556495,0.037108262108262104,0.9938198876975882,0.9055555555555554,0.7833333333333333,0.9833333333333333,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,en,benign,no_op,60,0.0,0.0,0.8333333333333334,1.0,0.015724279978753215,0.018055555555555526,0.9987613073903396,0.8027777777777777,0.5833333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,en,harmful,no_op,60,0.0,0.0,0.8166666666666667,1.0,0.014919201235703457,0.025657675657675655,0.9974259576089181,0.9402777777777778,0.8333333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,lt,benign,no_op,60,0.0,0.0,0.8833333333333333,1.0,0.029966806527454648,0.03339080459770115,1.0,0.8347222222222221,0.5833333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,lt,harmful,no_op,60,0.0,0.0,0.9333333333333333,0.9833333333333333,0.02691358338339674,0.029411764705882353,0.9991758241758241,0.9916666666666667,0.9833333333333333,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,sl,benign,no_op,60,0.0,0.0,0.8833333333333333,1.0,0.025720706937826406,0.03707197763801537,0.9978933067573005,0.9119444444444444,0.75,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W0,sl,harmful,no_op,60,0.0,0.0,0.9,1.0,0.02312973937592245,0.02564102564102564,0.9992975451049986,0.986111111111111,0.9666666666666667,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W1,de,harmful,band,60,0.016666666666666666,0.0,0.8,1.0,0.019956716003899234,0.038461538461538464,0.9950321043920647,0.8430555555555554,0.7,0.9833333333333333,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W1,en,harmful,band,60,0.0,0.0,0.7833333333333333,1.0,0.015060437014904969,0.026684684684684684,0.998824261236026,0.9875,0.9666666666666667,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W1,lt,harmful,band,60,0.0,0.0,0.8333333333333334,0.9833333333333333,0.030128702735016506,0.050202702702702696,0.9930801820471835,0.9638888888888888,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W1,sl,harmful,band,60,0.0,0.0,0.8666666666666667,0.9833333333333333,0.02502356622213093,0.0425531914893617,0.9956399289652009,0.9805555555555555,0.95,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W2,de,harmful,strided,60,0.0,0.0,0.9,1.0,0.02004476274535365,0.03639730639730639,0.9950153748368035,0.8263888888888888,0.6,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W2,en,harmful,strided,60,0.0,0.0,0.9333333333333333,1.0,0.014661234580292183,0.01637806637806635,0.9993298460798461,0.9666666666666667,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W2,lt,harmful,strided,60,0.0,0.0,0.8833333333333333,0.9666666666666667,0.030012249779971405,0.05405405405405406,0.9958456304223879,0.9611111111111111,0.9,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W2,sl,harmful,strided,60,0.0,0.0,0.9333333333333333,0.9833333333333333,0.02524034877283513,0.042647754137115836,0.9960793327821409,0.9888888888888889,0.9666666666666667,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,de,benign,shipped_edit,60,0.1,0.0,0.8833333333333333,1.0,0.02079559143445944,0.03398910411622275,0.9981933787052308,0.5852777777777777,0.11666666666666667,0.9,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,de,harmful,shipped_edit,60,0.0,0.0,0.8666666666666667,0.9833333333333333,0.02095065203976285,0.03508771929824561,0.9939168081833654,0.7902777777777777,0.5333333333333333,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,en,benign,shipped_edit,60,0.0,0.0,0.7333333333333333,1.0,0.015558735027931316,0.017272167487684727,0.9994791666666667,0.8138888888888889,0.65,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,en,harmful,shipped_edit,60,0.0,0.0,0.8666666666666667,1.0,0.017271825732849414,0.029411764705882353,0.9964366535553372,0.9277777777777777,0.85,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,lt,benign,shipped_edit,60,0.0,0.0,0.85,0.9833333333333333,0.030855433037313185,0.03339080459770115,1.0,0.8611111111111112,0.65,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,lt,harmful,shipped_edit,60,0.0,0.0,0.7333333333333333,0.8333333333333334,0.03090398043353421,0.04897304236200256,0.995532679662975,0.9666666666666667,0.9333333333333333,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,sl,benign,shipped_edit,60,0.0,0.0,0.9,0.95,0.027154850551489987,0.043743372216330845,0.9973335759486582,0.8849999999999999,0.7166666666666667,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W3,sl,harmful,shipped_edit,60,0.0,0.0,0.8666666666666667,0.9666666666666667,0.023822904978865307,0.04171099290780141,0.9978623151458325,0.9888888888888888,0.9666666666666667,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W4,de,harmful,random_ctrl,60,0.016666666666666666,0.0,0.9666666666666667,1.0,0.02152614814273562,0.03639730639730639,0.9946237927005456,0.8680555555555555,0.7,0.9833333333333333,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W4,en,harmful,random_ctrl,60,0.0,0.0,0.95,1.0,0.014161474093333352,0.024420731707317074,0.9983117728511754,0.9555555555555556,0.8833333333333333,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W4,lt,harmful,random_ctrl,60,0.0,0.0,0.9166666666666666,0.9833333333333333,0.026855236300784065,0.03130040322580645,0.9995098039215686,0.986111111111111,0.9666666666666667,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:conf_W4,sl,harmful,random_ctrl,60,0.0,0.0,0.9666666666666667,1.0,0.023460850075790733,0.02704081632653057,0.9989725056689343,0.9944444444444444,0.9833333333333333,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P10,de,harmful,activation_arm,41,0.0,0.0,0.9024390243902439,1.0,0.020158392467959356,0.03773584905660377,0.9934122150099135,0.9288617886178863,0.8292682926829268,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P10,en,harmful,activation_arm,41,0.0,0.0,0.7560975609756098,1.0,0.017781129203443352,0.029411764705882353,0.9915608304524629,0.9004065040650406,0.7317073170731707,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P10,lt,harmful,activation_arm,41,0.0,0.0,0.7804878048780488,0.8292682926829268,0.04028288927834081,0.05263157894736842,0.985594072390278,0.9878048780487805,0.975609756097561,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P10,sl,harmful,activation_arm,41,0.0,0.0,0.8292682926829268,0.9024390243902439,0.02609267521392437,0.043478260869565216,0.992628554117886,0.9878048780487805,0.975609756097561,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,de,benign,activation_arm,41,0.04878048780487805,0.0,0.8048780487804879,1.0,0.030225463939663837,0.05172413793103448,0.9584770966286311,0.7479674796747967,0.4146341463414634,0.9512195121951219,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,de,harmful,activation_arm,41,0.0,0.0,0.8048780487804879,1.0,0.02399068887772903,0.05454545454545454,0.9812128236247084,0.7804878048780488,0.5121951219512195,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,en,benign,activation_arm,41,0.024390243902439025,0.0,0.8780487804878049,1.0,0.0179105236992229,0.031746031746031744,0.9967681830336529,0.8609756097560974,0.6585365853658537,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,en,harmful,activation_arm,41,0.0,0.0,0.8292682926829268,1.0,0.016887376544108393,0.029850746268656716,0.9967391585580937,0.9024390243902439,0.7560975609756098,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,lt,benign,activation_arm,41,0.04878048780487805,0.0,0.9024390243902439,1.0,0.07326115637602304,0.25925925925925924,0.9361861158367153,0.9085365853658537,0.7804878048780488,0.9512195121951219,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,lt,harmful,activation_arm,41,0.024390243902439025,0.0,0.926829268292683,1.0,0.07939374749335162,0.2608695652173913,0.9006232878487693,0.9796747967479674,0.9512195121951219,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,sl,benign,activation_arm,41,0.04878048780487805,0.0,0.8292682926829268,1.0,0.05206604559888876,0.19047619047619047,0.9387537073375696,0.926829268292683,0.8292682926829268,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P100,sl,harmful,activation_arm,41,0.0,0.0,0.8536585365853658,1.0,0.044177408819432495,0.07142857142857142,0.9706863399872971,0.9626016260162602,0.8780487804878049,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P25,de,harmful,activation_arm,41,0.024390243902439025,0.0,0.8780487804878049,1.0,0.0231864580784911,0.03636363636363636,0.9843076309729979,0.8658536585365854,0.7073170731707317,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P25,en,harmful,activation_arm,41,0.0,0.0,0.8536585365853658,1.0,0.01668584481101277,0.0273972602739726,0.9928754362093988,0.9186991869918698,0.8292682926829268,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P25,lt,harmful,activation_arm,41,0.04878048780487805,0.0,0.6341463414634146,0.6829268292682927,0.04736988611071559,0.11764705882352941,0.9535857112175167,0.9390243902439024,0.8780487804878049,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P25,sl,harmful,activation_arm,41,0.0,0.0,0.7317073170731707,0.7804878048780488,0.029542312494791962,0.05263157894736842,0.9891835699550878,0.9939024390243902,0.975609756097561,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P50,de,harmful,activation_arm,41,0.024390243902439025,0.0,0.926829268292683,1.0,0.02396653475025558,0.043478260869565216,0.9834766126386522,0.7943089430894308,0.5853658536585366,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P50,en,harmful,activation_arm,41,0.0,0.0,0.9024390243902439,1.0,0.01712643438609008,0.028169014084507043,0.9951485792266501,0.9349593495934958,0.8536585365853658,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P50,lt,harmful,activation_arm,41,0.0,0.0,0.6585365853658537,0.7804878048780488,0.04218604934646678,0.1,0.9801075962693763,0.9573170731707317,0.8780487804878049,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P50,sl,harmful,activation_arm,41,0.0,0.0,0.7804878048780488,0.926829268292683,0.033547239970285296,0.04878048780487805,0.9820881300752571,0.9528455284552845,0.8536585365853658,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P75,de,harmful,activation_arm,41,0.024390243902439025,0.0,0.8780487804878049,1.0,0.023968934830690247,0.04081632653061224,0.9794362279650902,0.8414634146341463,0.6341463414634146,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P75,en,harmful,activation_arm,41,0.0,0.0,0.8536585365853658,1.0,0.01663884955580147,0.029411764705882353,0.9965076374428153,0.8333333333333333,0.6585365853658537,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P75,lt,harmful,activation_arm,41,0.07317073170731707,0.0,0.975609756097561,1.0,0.08064363457728546,0.375,0.9147163059602368,0.9512195121951219,0.8780487804878049,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_P75,sl,harmful,activation_arm,41,0.0,0.0,0.8780487804878049,0.975609756097561,0.030751443361148934,0.047619047619047616,0.9840485961007074,0.963821138211382,0.8780487804878049,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_RND,de,harmful,random_ctrl,41,0.07317073170731707,0.0,0.8292682926829268,0.975609756097561,0.034110958004582886,0.05084745762711865,0.9740967982882114,0.8222706155632984,0.5365853658536586,0.926829268292683,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_RND,en,harmful,random_ctrl,41,0.0,0.0,0.7804878048780488,1.0,0.017555666668490465,0.03125,0.9954142024624265,0.748780487804878,0.36585365853658536,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_RND,lt,harmful,random_ctrl,41,0.6829268292682927,0.0,0.9024390243902439,0.9512195121951219,0.2984613824402743,0.9545454545454546,0.7420892137330816,0.563588850174216,0.4634146341463415,0.4878048780487805,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_RND,sl,harmful,random_ctrl,41,0.0975609756097561,0.0,0.5853658536585366,0.6829268292682927,0.05160348325836676,0.16216216216216217,0.9389472025931248,0.9243902439024392,0.8536585365853658,0.9512195121951219,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_SS,de,harmful,activation_arm,41,0.0,0.0,0.926829268292683,1.0,0.021080107145224975,0.037037037037037035,0.9921946990374998,0.9227642276422763,0.8048780487804879,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_SS,en,harmful,activation_arm,41,0.0,0.0,0.8048780487804879,1.0,0.014071000280311859,0.016129032258064516,0.9996564754379937,0.920731707317073,0.8048780487804879,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_SS,lt,harmful,activation_arm,41,0.0,0.0,0.9024390243902439,1.0,0.027594438726780704,0.030303030303030304,1.0,0.9918699186991871,0.975609756097561,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_SS,sl,harmful,activation_arm,41,0.0,0.0,0.8292682926829268,1.0,0.025581134094169948,0.044444444444444446,0.995840093754789,1.0,1.0,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,de,benign,no_op,41,0.024390243902439025,0.0,0.9024390243902439,0.975609756097561,0.024863151420297075,0.041666666666666664,0.987378756182296,0.804471544715447,0.5365853658536586,0.975609756097561,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,de,harmful,no_op,41,0.0,0.0,0.9512195121951219,1.0,0.02211146350138881,0.03636363636363636,0.9933701431839308,0.9430894308943089,0.8780487804878049,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,en,benign,no_op,41,0.0,0.0,0.8780487804878049,1.0,0.015686435270151573,0.017857142857142856,0.999277011078742,0.7991869918699187,0.5365853658536586,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,en,harmful,no_op,41,0.0,0.0,0.8048780487804879,1.0,0.015265849511016928,0.02631578947368421,0.9980816815849726,0.8800813008130081,0.6829268292682927,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,lt,benign,no_op,41,0.0,0.0,0.8780487804878049,0.926829268292683,0.03289708855719362,0.05714285714285714,0.992350738692202,0.9451219512195121,0.8536585365853658,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,lt,harmful,no_op,41,0.0,0.0,0.975609756097561,1.0,0.027257030383348115,0.030303030303030304,0.9987163029525031,0.9837398373983739,0.975609756097561,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,sl,benign,no_op,41,0.0,0.0,0.8780487804878049,0.9512195121951219,0.030418802907257684,0.046511627906976744,0.9871116396406255,0.9565040650406504,0.8536585365853658,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,gemma:dev_k0,sl,harmful,no_op,41,0.0,0.0,0.975609756097561,1.0,0.02474212508750529,0.045454545454545456,0.9972119221336819,1.0,1.0,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q0_w0.75,en,harmful,ladder,24,0.0,0.0,0.875,1.0,0.017783377091607874,0.031529581529581525,0.9954579438275091,0.9722222222222222,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q0_w1.0,en,harmful,ladder,24,0.0,0.0,0.9583333333333334,1.0,0.018563566946786726,0.03167162698412698,0.9942019168399479,0.9722222222222222,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q0_w1.25,en,harmful,ladder,24,0.0,0.0,0.875,1.0,0.01901028580708067,0.031746031746031744,0.9942907833034633,0.9722222222222222,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q0_w1.5,en,harmful,ladder,24,0.0,0.0,0.9166666666666666,1.0,0.017330460246765544,0.029482723369454095,0.9964202901996808,0.9756944444444443,0.9166666666666666,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q1_w0.75,en,harmful,ladder,24,0.0,0.0,0.9583333333333334,1.0,0.02082563470169396,0.03225806451612903,0.9892931839168398,0.9513888888888888,0.875,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q1_w1.0,en,harmful,ladder,24,0.041666666666666664,0.0,0.875,1.0,0.021164844197760335,0.03270756213643575,0.9933429983427651,0.8881944444444444,0.7083333333333334,0.9583333333333334,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q1_w1.25,en,harmful,ladder,24,0.0,0.0,0.8333333333333334,1.0,0.01944143603371164,0.03745421245421244,0.9952592412670201,0.9280303030303031,0.8333333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q1_w1.5,en,harmful,ladder,24,0.041666666666666664,0.0,0.875,1.0,0.01741842350236059,0.029999999999999992,0.9967338217338217,0.8888888888888888,0.8333333333333334,0.9583333333333334,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q2_w0.75,en,harmful,ladder,24,0.041666666666666664,0.0,0.9166666666666666,1.0,0.021356409596861806,0.03743261455525606,0.9907731316230728,0.9930555555555557,0.9583333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q2_w1.0,en,harmful,ladder,24,0.041666666666666664,0.0,0.875,1.0,0.021455794963648633,0.035441888619854714,0.9926488723494197,0.9895833333333334,0.9583333333333334,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q2_w1.25,en,harmful,ladder,24,0.041666666666666664,0.0,0.875,1.0,0.025092348955966914,0.037338629592850045,0.9866627315833961,0.9682539682539684,0.875,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp12,mistral:cal_W1_q2_w1.5,en,harmful,ladder,24,0.041666666666666664,0.0,0.7916666666666666,1.0,0.02141945461640357,0.0356203007518797,0.9908899224417658,0.9689980158730158,0.875,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
