source,model,cell_id,n_en,n_sl,gap_workhorse_strict,gap_workhorse_strict_ci,gap_workhorse_strict_excl0,gap_workhorse_broad,gap_workhorse_broad_ci,gap_workhorse_broad_excl0,gap_keyword,gap_keyword_ci,gap_keyword_excl0,gap_classifier,gap_classifier_ci,gap_classifier_excl0,gap_rogan_gladen,gap_rogan_gladen_ci,gap_rogan_gladen_excl0,judge_sensitive_vs,JUDGE_SENSITIVE,gap_ci_note,DEFINITION_SENSITIVE,KEYWORD_DISAGREES
exp11,gemma,D2_reselected_judge,170,170,0.4235294117647058,"[0.335, 0.518]",True,0.3294117647058823,"[0.229, 0.429]",True,-0.6823529411764706,"[-0.753, -0.612]",True,0.5058823529411764,"[0.424, 0.588]",True,0.4996817112613807,"[0.424, 0.576]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp11,gemma,D_reselected_clf,170,170,0.33529411764705885,"[0.241, 0.429]",True,0.2529411764705883,"[0.153, 0.347]",True,-0.8294117647058824,"[-0.882, -0.771]",True,0.46470588235294114,"[0.376, 0.541]",True,0.4127746540936603,"[0.335, 0.488]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp11,gemma,F_dose1.5,170,170,0.31176470588235294,"[0.229, 0.394]",True,0.24705882352941178,"[0.141, 0.353]",True,-0.5882352941176471,"[-0.665, -0.518]",True,0.36470588235294116,"[0.288, 0.447]",True,0.3509899907022166,"[0.282, 0.424]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp11,gemma,F_dose2.0,170,170,-0.01764705882352941,"[-0.053, 0.012]",False,-0.0764705882352941,"[-0.159, 0.012]",False,-0.3058823529411765,"[-0.376, -0.241]",True,0.047058823529411764,"[0.012, 0.082]",True,0.0,"[0.000, 0.000]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp11,gemma,F_dose3.0,170,170,0.0,"[0.000, 0.000]",False,-0.07647058823529412,"[-0.129, -0.029]",True,-0.22941176470588234,"[-0.294, -0.171]",True,0.0058823529411764705,"[0.000, 0.018]",False,0.0,"[0.000, 0.000]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp12,gemma,gemma:conf_W1,60,60,0.2333333333333334,"[0.067, 0.400]",True,0.08333333333333326,"[-0.017, 0.183]",False,-0.75,"[-0.850, -0.633]",True,0.5833333333333333,"[0.433, 0.717]",True,0.30424141191221965,"[0.150, 0.450]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp12,gemma,gemma:conf_W2,60,60,0.16666666666666663,"[0.033, 0.300]",True,0.1333333333333333,"[0.050, 0.233]",True,-0.7833333333333333,"[-0.883, -0.683]",True,0.33333333333333326,"[0.200, 0.450]",True,0.23058446959627343,"[0.117, 0.350]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:conf_W3,60,60,0.31666666666666665,"[0.183, 0.467]",True,0.08333333333333337,"[0.000, 0.183]",False,-0.48333333333333334,"[-0.617, -0.367]",True,0.55,"[0.417, 0.683]",True,0.3999898683328936,"[0.267, 0.533]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp12,gemma,gemma:conf_W4,60,60,0.033333333333333326,"[-0.033, 0.100]",False,0.01666666666666672,"[0.000, 0.050]",False,-0.9666666666666667,"[-1.000, -0.917]",True,0.033333333333333326,"[-0.033, 0.100]",False,0.039117615066300515,"[0.000, 0.083]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_P10,41,41,0.07317073170731703,"[-0.024, 0.171]",False,0.04878048780487809,"[0.000, 0.122]",False,-1.0,"[-1.000, -1.000]",True,0.09756097560975607,"[0.024, 0.195]",True,0.09292479929173547,"[0.024, 0.195]",True,keyword;classifier;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_P100,41,41,-0.12195121951219512,"[-0.317, 0.049]",False,-0.04878048780487809,"[-0.268, 0.146]",False,-0.43902439024390244,"[-0.585, -0.293]",True,0.14634146341463414,"[0.049, 0.244]",True,-0.10896788200600119,"[-0.268, 0.049]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_P25,41,41,0.04878048780487798,"[-0.146, 0.244]",False,0.12195121951219512,"[-0.024, 0.268]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.14634146341463405,"[-0.049, 0.341]",False,0.093657347096193,"[-0.098, 0.293]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_P50,41,41,0.14634146341463417,"[-0.073, 0.366]",False,0.1707317073170731,"[-0.024, 0.366]",False,-0.926829268292683,"[-1.000, -0.829]",True,0.4878048780487805,"[0.341, 0.634]",True,0.20058697307447743,"[0.000, 0.415]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_P75,41,41,-0.02439024390243899,"[-0.220, 0.171]",False,-0.09756097560975607,"[-0.317, 0.098]",False,-0.5121951219512195,"[-0.659, -0.366]",True,0.0975609756097561,"[0.024, 0.195]",True,0.0026973611956766785,"[-0.171, 0.171]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_RND,41,41,0.04878048780487798,"[-0.171, 0.244]",False,0.12195121951219512,"[-0.073, 0.317]",False,-0.926829268292683,"[-1.000, -0.829]",True,0.04878048780487798,"[-0.146, 0.244]",False,0.0932268364395209,"[-0.098, 0.293]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,gemma,gemma:dev_SS,41,41,0.31707317073170727,"[0.171, 0.463]",True,0.2682926829268293,"[0.146, 0.415]",True,-0.926829268292683,"[-1.000, -0.829]",True,0.4390243902439024,"[0.268, 0.586]",True,0.36885907737088885,"[0.243, 0.512]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,mistral,mistral:dev_P10,41,41,-0.2926829268292683,"[-0.463, -0.098]",True,-0.41463414634146345,"[-0.610, -0.220]",True,-0.31707317073170727,"[-0.512, -0.098]",True,-0.19512195121951217,"[-0.390, 0.000]",False,-0.30212187666140844,"[-0.463, -0.121]",True,classifier,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,mistral,mistral:dev_P100,41,41,-0.14634146341463417,"[-0.317, 0.000]",False,-0.17073170731707318,"[-0.341, 0.024]",False,-0.09756097560975611,"[-0.244, 0.025]",False,-0.024390243902439025,"[-0.073, 0.000]",False,-0.1344592220866351,"[-0.244, -0.049]",True,rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,mistral,mistral:dev_P25,41,41,-0.2682926829268293,"[-0.439, -0.098]",True,-0.41463414634146334,"[-0.610, -0.220]",True,-0.24390243902439027,"[-0.439, -0.049]",True,-0.07317073170731708,"[-0.244, 0.122]",False,-0.27242636112621166,"[-0.415, -0.146]",True,classifier,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,mistral,mistral:dev_P50,41,41,-0.14634146341463417,"[-0.293, -0.024]",True,-0.36585365853658536,"[-0.537, -0.195]",True,-0.12195121951219512,"[-0.268, 0.024]",False,-0.024390243902439025,"[-0.073, 0.000]",False,-0.10686579427871973,"[-0.220, -0.024]",True,keyword;classifier,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,mistral,mistral:dev_P75,41,41,-0.09756097560975611,"[-0.244, 0.049]",False,-0.0975609756097561,"[-0.293, 0.098]",False,-0.12195121951219513,"[-0.293, 0.024]",False,-0.024390243902439025,"[-0.074, 0.000]",False,-0.07927236647080436,"[-0.171, 0.000]",False,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,mistral,mistral:dev_RND,41,41,-0.048780487804878064,"[-0.220, 0.098]",False,-0.2926829268292683,"[-0.488, -0.073]",True,-0.36585365853658536,"[-0.537, -0.219]",True,0.02439024390243902,"[-0.073, 0.122]",False,-0.02747913055227174,"[-0.122, 0.073]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp12,mistral,mistral:dev_SS,41,41,0.0,"[-0.146, 0.171]",False,-0.17073170731707316,"[-0.366, 0.049]",False,-0.2926829268292683,"[-0.439, -0.146]",True,0.04878048780487805,"[-0.073, 0.171]",False,0.02856874637690325,"[-0.098, 0.146]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,qwen3,qwen3:conf_W1,60,60,-0.18333333333333335,"[-0.350, -0.017]",True,-0.01666666666666672,"[-0.167, 0.150]",False,-0.6666666666666666,"[-0.783, -0.550]",True,-0.16666666666666669,"[-0.284, -0.033]",True,-0.17302995878085325,"[-0.350, 0.000]",False,workhorse_broad;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,False
exp12,qwen3,qwen3:conf_W2,60,60,-0.33333333333333337,"[-0.484, -0.167]",True,-0.16666666666666674,"[-0.300, -0.017]",True,-0.7166666666666666,"[-0.833, -0.600]",True,-0.21666666666666665,"[-0.367, -0.067]",True,-0.34390626892776965,"[-0.500, -0.183]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,qwen3,qwen3:conf_W3,60,60,-0.04999999999999999,"[-0.200, 0.117]",False,0.050000000000000044,"[-0.100, 0.217]",False,-0.31666666666666665,"[-0.433, -0.200]",True,-0.05,"[-0.117, 0.017]",False,-0.025421891866901414,"[-0.200, 0.133]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,qwen3,qwen3:conf_W4,60,60,-0.25,"[-0.367, -0.133]",True,-0.16666666666666663,"[-0.267, -0.067]",True,-0.95,"[-1.000, -0.883]",True,-0.31666666666666665,"[-0.467, -0.150]",True,-0.2443334428403252,"[-0.350, -0.150]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,qwen3,qwen3:dev_P10,41,41,-0.31707317073170727,"[-0.488, -0.146]",True,-0.24390243902439024,"[-0.390, -0.122]",True,-0.926829268292683,"[-1.000, -0.854]",True,-0.4634146341463415,"[-0.634, -0.293]",True,-0.3219661126492255,"[-0.464, -0.171]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,qwen3,qwen3:dev_P100,41,41,0.02439024390243902,"[-0.171, 0.195]",False,0.0,"[-0.220, 0.195]",False,-0.4146341463414634,"[-0.561, -0.268]",True,0.07317073170731707,"[0.000, 0.171]",False,0.057453706154835,"[-0.098, 0.220]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,qwen3,qwen3:dev_P25,41,41,-0.2926829268292682,"[-0.463, -0.122]",True,-0.2926829268292682,"[-0.439, -0.146]",True,-0.926829268292683,"[-1.000, -0.853]",True,-0.48780487804878053,"[-0.659, -0.316]",True,-0.29394217418463797,"[-0.463, -0.146]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,qwen3,qwen3:dev_P50,41,41,-0.3902439024390244,"[-0.561, -0.195]",True,-0.3414634146341463,"[-0.488, -0.195]",True,-0.9024390243902439,"[-0.976, -0.805]",True,-0.39024390243902435,"[-0.585, -0.171]",True,-0.4073294600130044,"[-0.585, -0.220]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,qwen3,qwen3:dev_P75,41,41,0.07317073170731708,"[-0.098, 0.244]",False,0.04878048780487804,"[-0.146, 0.268]",False,-0.34146341463414637,"[-0.488, -0.195]",True,0.07317073170731707,"[0.000, 0.146]",False,0.11307107242733788,"[-0.049, 0.268]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp12,qwen3,qwen3:dev_RND,41,41,-0.24390243902439024,"[-0.390, -0.073]",True,-0.1707317073170731,"[-0.317, -0.024]",True,-0.9512195121951219,"[-1.000, -0.878]",True,-0.48780487804878053,"[-0.634, -0.317]",True,-0.23789429725546296,"[-0.390, -0.098]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp12,qwen3,qwen3:dev_SS,41,41,-0.31707317073170727,"[-0.512, -0.122]",True,-0.36585365853658536,"[-0.512, -0.220]",True,-0.8536585365853658,"[-0.951, -0.732]",True,-0.3902439024390244,"[-0.610, -0.195]",True,-0.3241186659325861,"[-0.488, -0.098]",True,,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,False
exp4,gemma,community_ref,330,330,0.0696969696969697,"[0.030, 0.112]",True,0.09393939393939393,"[0.039, 0.148]",True,-0.06060606060606061,"[-0.085, -0.036]",True,0.09393939393939393,"[0.058, 0.130]",True,0.04398050155870846,"[0.024, 0.067]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp4,gams,gams_edit,330,330,-0.015151515151515152,"[-0.030, -0.003]",True,-0.00909090909090909,"[-0.024, 0.006]",False,-0.20909090909090908,"[-0.252, -0.167]",True,-0.015151515151515152,"[-0.030, -0.003]",True,0.0,"[0.000, 0.000]",False,workhorse_broad;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,False
exp4,gemma,gemma_edit,329,330,0.5022566086395874,"[0.435, 0.569]",True,0.033978078658929656,"[-0.027, 0.098]",False,-0.851063829787234,"[-0.888, -0.809]",True,0.5113567283780049,"[0.442, 0.575]",True,0.6071453340253229,"[0.548, 0.666]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,A1_L20_c1,41,41,0.7560975609756098,"[0.610, 0.878]",True,0.24390243902439024,"[0.073, 0.390]",True,-0.9024390243902439,"[-0.976, -0.805]",True,0.8048780487804879,"[0.659, 0.927]",True,0.8973108387791151,"[0.805, 0.976]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,CF_K96k_x1,140,140,0.43571428571428567,"[0.336, 0.543]",True,0.03571428571428581,"[-0.057, 0.129]",False,-0.7285714285714285,"[-0.793, -0.650]",True,0.6214285714285714,"[0.536, 0.707]",True,0.5303433933402747,"[0.436, 0.636]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W0_core,140,140,0.37142857142857144,"[0.264, 0.471]",True,0.014285714285714346,"[-0.057, 0.086]",False,-0.5857142857142857,"[-0.671, -0.507]",True,0.49999999999999994,"[0.407, 0.600]",True,0.4601365638927772,"[0.364, 0.557]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W3_core_plus_act_all48,140,140,-0.028571428571428567,"[-0.086, 0.029]",False,-0.3142857142857143,"[-0.421, -0.207]",True,-0.42857142857142855,"[-0.507, -0.343]",True,0.02142857142857143,"[0.000, 0.050]",False,0.0,"[0.000, 0.000]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W4_core_plus_act_random,140,140,-0.10714285714285715,"[-0.214, 0.007]",False,-0.05714285714285705,"[-0.157, 0.050]",False,-0.5571428571428572,"[-0.636, -0.471]",True,-0.057142857142857134,"[-0.150, 0.036]",False,-0.08985922110111816,"[-0.200, 0.014]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,CF_W_ALL48_c0.717_G4,140,140,0.44285714285714284,"[0.329, 0.543]",True,0.0357142857142857,"[-0.043, 0.121]",False,-0.7142857142857143,"[-0.786, -0.643]",True,0.5857142857142857,"[0.486, 0.672]",True,0.5393068726159133,"[0.443, 0.636]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_ALL48_c1,140,140,0.2714285714285714,"[0.179, 0.364]",True,-0.021428571428571352,"[-0.121, 0.093]",False,-0.6214285714285714,"[-0.707, -0.536]",True,0.38571428571428573,"[0.300, 0.471]",True,0.3393127445064888,"[0.264, 0.429]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_B2_c1,140,140,0.4571428571428571,"[0.364, 0.557]",True,0.02857142857142858,"[-0.064, 0.129]",False,-0.7357142857142858,"[-0.807, -0.664]",True,0.6357142857142857,"[0.550, 0.721]",True,0.5539558000242446,"[0.457, 0.650]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_B3_c1,140,140,0.08571428571428563,"[0.021, 0.150]",True,-0.0071428571428571175,"[-0.050, 0.036]",False,-0.8285714285714286,"[-0.893, -0.764]",True,0.15000000000000002,"[0.071, 0.229]",True,0.13608880421983172,"[0.086, 0.193]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_B3_c1.5,140,140,0.22142857142857142,"[0.129, 0.307]",True,-0.021428571428571463,"[-0.071, 0.029]",False,-0.6928571428571428,"[-0.764, -0.614]",True,0.24285714285714277,"[0.150, 0.343]",True,0.2922020765664537,"[0.214, 0.371]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_B4_c1.5,140,140,0.02857142857142858,"[-0.014, 0.071]",False,0.0,"[-0.036, 0.036]",False,-0.9714285714285714,"[-1.000, -0.943]",True,0.04285714285714293,"[0.000, 0.086]",False,0.039117615066300515,"[0.007, 0.079]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,CF_W_C36_c0.787_G3,140,140,0.37857142857142856,"[0.271, 0.493]",True,0.06428571428571428,"[-0.036, 0.157]",False,-0.7214285714285714,"[-0.793, -0.643]",True,0.5928571428571429,"[0.507, 0.693]",True,0.4654437776628222,"[0.357, 0.564]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_S2_c0.726_G2,140,140,0.30000000000000004,"[0.214, 0.386]",True,0.050000000000000044,"[-0.007, 0.107]",False,-0.8357142857142857,"[-0.893, -0.771]",True,0.37142857142857144,"[0.286, 0.457]",True,0.3814705676531718,"[0.307, 0.464]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_W_S4_c0.943_G1,140,140,0.12857142857142856,"[0.071, 0.200]",True,0.021428571428571352,"[-0.021, 0.064]",False,-0.95,"[-0.986, -0.914]",True,0.16428571428571437,"[0.093, 0.236]",True,0.16033160150821435,"[0.100, 0.222]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,CF_X1_act_all48,140,140,-0.05714285714285714,"[-0.121, 0.000]",False,-0.2285714285714286,"[-0.336, -0.114]",True,-0.5642857142857143,"[-0.643, -0.486]",True,0.028571428571428574,"[-0.007, 0.064]",False,-0.01541329068677159,"[-0.043, 0.000]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,K96g_heretic_exact,41,41,0.6341463414634146,"[0.488, 0.780]",True,0.04878048780487809,"[0.000, 0.122]",False,-0.8780487804878049,"[-0.976, -0.780]",True,0.7804878048780488,"[0.659, 0.902]",True,0.699980211065873,"[0.561, 0.829]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,K96k_x0.5,41,41,0.6585365853658536,"[0.488, 0.805]",True,0.07317073170731703,"[-0.024, 0.171]",False,-0.8292682926829268,"[-0.927, -0.707]",True,0.6341463414634145,"[0.488, 0.780]",True,0.782760494489619,"[0.659, 0.902]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,K96k_x1,41,41,0.5365853658536586,"[0.341, 0.707]",True,-0.04878048780487798,"[-0.220, 0.122]",False,-0.8536585365853658,"[-0.951, -0.732]",True,0.6829268292682926,"[0.537, 0.805]",True,0.6446648819411556,"[0.488, 0.781]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_lobo_01_12,44,44,0.09090909090909091,"[-0.045, 0.227]",False,-0.20454545454545453,"[-0.409, 0.000]",False,-0.5681818181818182,"[-0.705, -0.432]",True,0.045454545454545456,"[-0.068, 0.159]",False,0.09446605130779104,"[0.023, 0.182]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
